url,content per paragraf,label-positif,label-persuasif,label-produk,perspektif-tunggal,labels,true label,predicted label
https://tekno.sindonews.com/read/542366/776/begini-cara-mengoptimalkan-fitur-di-oppo-enco-buds-1631779764,"Pilih Eartips yang Pas. Kunci menggunakan TWS earbuds adalah kenyamanan. Sebaliknya, untuk mendapat kenyamanan yang pas, harus banyak coba-coba. Tipsnya, silahkan bereksperimen dengan tiga eartips yang disediakan, Gunakan eartip yang pas sesuai ukuran telinga. Kenakan masing-masing selama 45 menit. Lalu, silahkan nilai sendiri mana eartips yang paling nyaman di telinga. Normalnya, lebih dari 45 menit hingga 1 jam dipakai, eartips yang tidak pas akan mulai terasa tidak nyaman di telinga.",0,0,1,1,1,1,1
https://tekno.sindonews.com/read/542366/776/begini-cara-mengoptimalkan-fitur-di-oppo-enco-buds-1631779764,"Gunakan Satu atau Dua Earbuds. Penggunaan protokol Bluetooth 5.2 di OPPO Enco Buds sudah yang terbaik saat ini. Memungkinkan earbuds digunakan dua-duanya, atau hanya salah satu. Saat harus meeting di rumah sambil beraktivitas lain seperti menyiapkan makan siang keluarga, bisa memakai salah satu earbudsnya saja. Lainnya itu, interferensi Bluetooth 5.2 lebih minim, dengan jarak jangkauannya bisa mencapai 10 meter.",0,0,1,1,1,1,1
https://tekno.sindonews.com/read/539398/776/tips-memanfaatkan-oppo-band-untuk-yang-baru-mulai-olah-raga-rutin-1631520575,"OPPO Band dapat menjadi partner kesehatan yang tepat karena user dapat memilih satu dari 12 mode latihan yang tepat sesuai dengan aktivitas olahraga yang sedang dilakukan. Dengan banderol harga hanya Rp500 ribuan, OPPO Band hadir dengan penawaran fitur yang menarik serta harga terjangkau. Sehingga cocok menemani mereka yang baru mulai berolahraga secara rutin.",0,0,0,0,1,1,1
https://tekno.sindonews.com/read/539398/776/tips-memanfaatkan-oppo-band-untuk-yang-baru-mulai-olah-raga-rutin-1631520575,"OPPO Band dibekali layar AMOLED 1,1 inci yang memiliki 100 persen DCI-P3 color gamut, sehingga warnanya tajam dan tetap jelas di bawah sinar matahari. Hadir dalam versi basic sport, ada dua pilihan warna, hitam dan lavender. Ada lebih dari 40 desain berbeda bagi pengguna untuk mempersonalisasi sesuai keinginan. Sementara itu, Fiturnya sendiri cukup beragam, mulai 12 tipe latihan serta kadar oksigen dalam darah (SpO2). Nah, berikut adalah beberapa fitur OPPO Band untuk menemani olah raga:",1,1,1,1,1,1,1
https://tekno.sindonews.com/read/539398/776/tips-memanfaatkan-oppo-band-untuk-yang-baru-mulai-olah-raga-rutin-1631520575,Memantau Detak Jantung. Aplikasi Hey Tap Health memiliki beragam fitur canggih yang dapat membantu user melakukan aktivitas olahraga atau fisik tanpa takut berlebihan. Ini karena OPPO Band dilengkapi monitor detak jantung menggunakan sensor optik internal. Pengguna bisa monitor detak jantung saat berolahraga. Jangan sampai pengguna melakukan latihan yang berlebihan atau overtraining.,0,1,1,1,1,1,1
https://tekno.sindonews.com/read/535996/776/7-cara-mengoptimalkan-fitur-gaming-di-oppo-reno6-1631164152,"OPPO Reno6 tidak hanya unggul di sektor kameranya saja. Perangkat ini ternyata juga bisa jadi mesin game yang andal. Bagaimana caranya? OPPO Reno6 memang memakai prosesor gaming kelas mid-range, yakni Qualcomm Snapdragon 720G. Namun, pabrikan asal Tiongkok tersebut mengklaim bahwa pengalaman gaming di OPPO Reno6 tetap optimal. Ternyata ada beberapa alasannya.",0,0,1,1,1,1,1
https://tekno.sindonews.com/read/535996/776/7-cara-mengoptimalkan-fitur-gaming-di-oppo-reno6-1631164152,"Nah, berikut beberapa fitur OPPO Reno6 untuk menunjang kegiatan ngegame: 1. Quick Startup. Berfungsi mengenali game favorit yang paling sering dimainkan dan membuatnya tetap aktif di latar belakang. Tujuannya untuk mempersingkat waktu masuk kedalam game. Hanya butuh beberapa detik saja. Caranya mudah. Masuk ke menu Game Space – slide ke atas – sentuh Quick Startup – sentuh On.",0,0,0,0,1,1,1
https://tekno.sindonews.com/read/528444/776/ini-fitur-andalan-kamera-oppo-reno6-mulai-dari-bokeh-night-mode-hingga-ultra-wide-1630480181,"Kamera Utama 64 MP. Kamera utama 64 MP (f/1.7) (6.936 x 9.248 piksel) menjadi andalan Sindonews saat ingin memotret lanskap, pemandangan, obyek, serta subyek yang memang butuh detil tinggi untuk kemudian di-crop. Hasilnya, dengan kamera ini obyek pohon, tembok, serta genting rumah terlihat lebih detil dan bisa diperbesar. Jika memang butuh resolusi lebih tinggi bisa memakai Ultra Clear 108MP dimana resolusi kamera akan diperbesar lagi menjadi 108 MP (9.024 x 12.032 piksel).",1,1,0,1,1,1,1
https://tekno.sindonews.com/read/528444/776/ini-fitur-andalan-kamera-oppo-reno6-mulai-dari-bokeh-night-mode-hingga-ultra-wide-1630480181,"Mode Ultra Wide. Ini adalah mode favorit Sindonews. Mode ultra wide mampu menangkap obyek dan subyek lebih besar, sehingga membuat foto menjadi lebih dramatis. Namun, seringnya kamera ultra wide ini inferior kualitasnya. Tapi, Reno6 berhasil menjaga agar kualitas kamera ultrawide 8 MP (f/2.2, 119 derajat) tetap baik. Bisa dilihat dari obyek yang tetap tajam, tapi kamera masih bisa menangkap cahaya matahari sore yang berpendar dari kejauhan.",1,1,1,1,1,1,1
https://tekno.sindonews.com/read/512958/776/telkomsel-maknai-kemerdekaan-ri-ke-76-dengan-semangat-tetap-tangguh-dan-terus-bukapeluangtumbuh-untuk-indonesia-1629137291,"Telkomsel terus berkomitmen untuk selalu relevan di setiap perubahan dalam kehidupan masyarakat dengan menghadirkan berbagai inovasi layanan, produk, dan teknologi yang dapat mendukung gaya hidup sekaligus mengakselerasi kemajuan bangsa.Memaknai Hari Kemerdekaan ke-76 Republik Indonesia, Telkomsel konsisten mewujudkan komitmen tersebut dengan mengusung Semangat Tangguh di setiap perubahan demi memperkuat tujuannya dalam membuka dunia penuh peluang dan kesempatan.",0,0,1,0,1,1,1
https://tekno.sindonews.com/read/512958/776/telkomsel-maknai-kemerdekaan-ri-ke-76-dengan-semangat-tetap-tangguh-dan-terus-bukapeluangtumbuh-untuk-indonesia-1629137291,"Trifecta digital tersebut akan selalu hadir dalam memperkuat ekosistem digital Telkomsel yang komprehensif, terintegrasi, dan inklusif, dengan ragam inovasi produk dan layanan yang customer-centric, pengembangan jaringan berteknologi terkini yang berkelanjutan, serta kolaborasi yang kuat dengan seluruh pemangku kepentingan untuk dapat memaksimalkan potensi di segala aspek kehidupan yang akan terus membuka kemungkinan dan kesempatan tanpa batas.",1,1,1,1,1,1,1
https://tekno.sindonews.com/read/512958/776/telkomsel-maknai-kemerdekaan-ri-ke-76-dengan-semangat-tetap-tangguh-dan-terus-bukapeluangtumbuh-untuk-indonesia-1629137291,"Penguatan Kapabilitas Digital untuk Konektivitas yang Prima. Sebagai connectivity enabler, Telkomsel berkomitmen untuk terus bergerak maju dalam memperluas cakupan jaringan broadband terdepan di seluruh penjuru negeri melalui upaya penguatan dan pemerataan jaringan bagi tiap lapisan masyarakat. Komitmen tersebut telah diaktualisasikan Telkomsel dengan menggelar infrastruktur jaringan berupa lebih dari 234.000 Base Transceiver Station (BTS) sampai dengan Maret 2021 yang menjangkau 95 persen wilayah populasi Indonesia.",1,1,1,1,1,1,1
https://tekno.sindonews.com/read/512958/776/telkomsel-maknai-kemerdekaan-ri-ke-76-dengan-semangat-tetap-tangguh-dan-terus-bukapeluangtumbuh-untuk-indonesia-1629137291,"Hendri lebih lanjut menambahkan, melalui anak perusahaan Telkomsel Mitra Inovasi (TMI), Telkomsel juga mulai fokus dalam pemberdayaan digitalpreneurs dengan aksi investasi dan kolaborasi yang mengedepankan synergy value. Telkomsel turut membuka diri dalam berbagai peluang kolaborasi sebagai salah satu upaya untuk dapat mengembangkan pemanfaatan layanan teknologi terkini. Seperti aksi kolaborasi yang dilakukan bersama Gojek dengan mengintegrasikan layanan iklan digital, mendigitalisasi mitra outlet Telkomsel, hingga memperluas akses mitra UMKM Gojek untuk menjadi mitra reseller Telkomsel.",1,1,1,1,1,1,1
https://tekno.sindonews.com/read/512958/776/telkomsel-maknai-kemerdekaan-ri-ke-76-dengan-semangat-tetap-tangguh-dan-terus-bukapeluangtumbuh-untuk-indonesia-1629137291,"Telkomsel juga menghadirkan berbagai program khusus bagi pengembangan talenta digital Indonesia, diantaranya seperti program Tinc yang fokus mengakselerasi startup tanah air di tahap seed funding dan memperkuat nilai yang dapat diberikannya bagi target sasaran. The NextDev yang hadir sebagai wadah bagi talenta digital Indonesia dalam menghadirkan solusi berbasis aplikasi yang mampu memberikan kontribusi nyata bagi kemajuan bangsa, program IndonesiaNEXT untuk mendukung pertumbuhan semangat siap kerja dan kewirausahaan demi meningkatkan daya saing generasi muda kita hingga ke tingkat global. Tak ketinggalan, Telkomsel membuka lab inovasi Inno[X]tion untuk meningkatkan kapabilitas SDM Telkomsel sehingga mampu memberi nilai tambah yang mampu membantu pertumbuhan negeri di setiap produk, layanan, dan inovasi yang dirancang.",1,1,1,1,1,1,1
https://tekno.sindonews.com/read/512958/776/telkomsel-maknai-kemerdekaan-ri-ke-76-dengan-semangat-tetap-tangguh-dan-terus-bukapeluangtumbuh-untuk-indonesia-1629137291,"Mendorong #YangKitaBisa untuk Bersama Hadapi Pandemi. Sebagai bagian dari bangsa Indonesia yang sedang berjuang menghadapi pandemi, Telkomsel senantiasa mendampingi masyarakat melalui pengoptimalan potensi perusahaan. Langkah terbaru yang dilakukan Telkomsel yaitu dengan mengajak masyarakat memanfaatkan ekosistem digital Telkomsel untuk dapat saling menolong dimulai dari langkah sederhana #YangKitaBisa lakukan bersama. Beberapa inisiatif yang telah dilakukan di antaranya memberikan akses untuk mendapatkan bantuan melalui Peduli Sesama, akses layanan kesehatan melalui Peduli Sehat, dan dukungan pembelajaran jarak jauh melalui Peduli Belajar.",1,1,1,1,1,1,1
https://tekno.sindonews.com/read/512958/776/telkomsel-maknai-kemerdekaan-ri-ke-76-dengan-semangat-tetap-tangguh-dan-terus-bukapeluangtumbuh-untuk-indonesia-1629137291,"Sebelumnya, Telkomsel juga telah menghadirkan berbagai upaya nyata dalam mendukung kebijakan penanggulangan Covid-19 oleh pemerintah sekaligus menunjukkan konsistensi dalam mendampingi masyarakat dalam melewati masa penuh tantangan ini. Sejumlah inisiatif yang telah dilakukan sebelumnya meliputi pengamanan standar Quality of Service (QoS), dan berbagai program Corporate Social Responsibility (CSR) yang turut menggandeng pihak-pihak terkait dengan kesamaan visi dalam memulihkan negeri, di antaranya pemberian donasi berupa alat ventilator dan alat pelindung diri (APD) untuk tenaga medis di seluruh Indonesia yang dilakukan di awal pandemi.",1,1,1,1,1,1,1
https://tekno.sindonews.com/read/512958/776/telkomsel-maknai-kemerdekaan-ri-ke-76-dengan-semangat-tetap-tangguh-dan-terus-bukapeluangtumbuh-untuk-indonesia-1629137291,"Telkomsel juga telah menyalurkan donasi dari karyawan maupun jajaran Direksi Telkomsel, hingga memberikan paket data khusus bagi tenaga medis di rumah sakit rujukan dan darurat penanganan Covid-19. “Untuk dapat melalui masa sulit ini, bangsa Indonesia haruslah tangguh. Ketangguhan dapat diperoleh apabila kita bisa bergerak bersama mulai dari #YangKitaBisa. Karena itu, Telkomsel memaknai Hari Kemerdekaan ke-76 Republik Indonesia dengan semangat perubahan, yaitu semangat yang mendorong komitmen Telkomsel untuk terus mempertahankan ketangguhan di masa perubahan dan terus berinovasi demi mengakselerasi bangsa,“ ucap Hendri.",1,1,1,1,1,1,0
https://tekno.sindonews.com/read/482556/776/xu-ziyang-ceo-zte-corporation-dorong-digitalisasi-dengan-teknologi-cerdas-pidato-yang-disampaikan-dalam-mobile-world-congress-2021-1626235655,"Selanjutnya, sejalan dengan revolusi industri modern, kami mengembangkan teknologi informasi untuk mempercepat pembangunan sosial. Contohnya, pabrik pintar (Smart Factory) yang bertransformasi dari manufaktur tradisional, mampu menghemat biaya sekaligus meningkatkan efisiensi dan kualitas. Infrastruktur lalu lintas yang cerdas memfasilitasi emisi rendah karbon dan transportasi yang lebih efektif. 5G membantu membangun jaringan pintar yang andal, aman, ekonomis, efisien, dan ramah lingkungan dengan konektivitas secara luas, latensi rendah dan biaya rendah yang pada akhirnya akan mengurangi emisi karbon. Dengan 5G, manajemen cerdas dapat menjadi kenyataan di sektor pertanian.",1,1,0,1,1,1,1
https://tekno.sindonews.com/read/482556/776/xu-ziyang-ceo-zte-corporation-dorong-digitalisasi-dengan-teknologi-cerdas-pidato-yang-disampaikan-dalam-mobile-world-congress-2021-1626235655,"5G juga meningkatkan lingkungan kita dengan kualitas air dan udara yang lebih baik, sehingga mendorong pembangunan berkelanjutan. Aplikasi inovatif yang kita miliki saat ini tentunya perlu dikembangkan lebih lanjut dengan memperhatikan skala ekonomi dan model bisnis. Namun, satu hal yang harus ditangani adalah platform dukungan digital. Seperti yang telah diketahui, pendekatan yang berorientasi pada data (data driven) merupakan kunci transformasi digital dari ratusan ribu sektor vertikal, sehingga pendekatan yang berorientasi pada komputasi telah beralih menjadi pendekatan yang berorientasi pada data. Dengan pemahaman ini, Landasan Digital (Digital Foundation) yang memegang peranan penting, harus terus ditingkatkan dalam hal “ubiquitous broadband“, “pervasive computing“, dan “multi-dimensional convergence“.",1,1,0,0,1,1,1
https://tekno.sindonews.com/read/482556/776/xu-ziyang-ceo-zte-corporation-dorong-digitalisasi-dengan-teknologi-cerdas-pidato-yang-disampaikan-dalam-mobile-world-congress-2021-1626235655,"Dengan perbedaan kapasitas di antara infrastruktur cloud, edge, dan terminal, serta optimasi canggih pada perangkat lunak, perangkat keras, dan chipset, maka “load-sensitive hyper-convergence“ menjadi kunci penting bagi infrastruktur demi menjamin skalabilitas, kegesitan, dan iterasi cepat. Hal tersebut mengemukakan beberapa konsep besar: konvergensi cloud-jaringan, konvergensi perangkat lunak-keras, konvergensi AI, dan keamanan intrinsik. Pertama-tama, kami membutuhkan cloud on demand dan sinergi cloud-network yang mengatasi segala perbedaan tersebut. Praktik yang kami terapkan tahun lalu, “Precise Cloud and Network Solution“, menjadi bukti dari layanan yang tersedia bagi perusahaan vertikal dan percepatan transformasi digital. Selain itu, konvergensi perangkat lunak-keras melengkapi keahlian kami guna menggerakkan karakteristik bisnis dan efisiensi biaya.",-1,1,1,0,1,1,1
https://tekno.sindonews.com/read/482520/776/zte-menampilkan-berbagai-solusi-dan-produk-inovatif-di-mwc-2021-1626232068,"Dalam hal praktik transformasi digital, ZTE telah menciptakan model kubus digital. Di Shenhuo, ZTE telah menggunakan teknologi “5G+ Intelligent Manufacturing” untuk membantu peningkatan digital perusahaan kimia tradisional. Di Binjiang, Nanjing, ZTE telah menciptakan tolok ukur untuk manufaktur cerdas 5G, mewujudkan 5G dan otomatisasi di seluruh proses produksi. Upaya tersebut turut dilakukan di Thailand. ZTE, bersama dengan AIS dan Suranaree University of Technology, telah membantu industri manufaktur Thailand bergerak menuju pembangunan digital, cerdas, ramah lingkungan, dan rendah karbon. Di pelabuhan Antwerp, Belgia, jaringan 5G E2E slicing ZTE secara bersamaan telah memberdayakan kebutuhan jaringan pribadi perusahaan dalam lima dimensi vertikal yang berbeda.",1,1,1,1,1,1,1
https://tekno.sindonews.com/read/482520/776/zte-menampilkan-berbagai-solusi-dan-produk-inovatif-di-mwc-2021-1626232068,"Di era digital, teknologi sangat memperkaya kehidupan kita. Dalam acara MWC, generasi baru smartphone unggulan ZTE, produk periferal pintar, dan family-oriented gigabit broadband, platform video dan ekologi baru akan membuat kehidupan digital individu dan keluarga lebih berwarna. ZTE menciptakan pengalaman jaringan broadband baru untuk rumah dengan menggunakan Wi-Fi 6 yang mencapai peningkatan dari 100M ke gigabit. Jaringan Mesh, yang terdiri dari AP “1+N”, dapat memperluas jangkauan Wi-Fi dan mencapai cakupan gigabit penuh dari jaringan rumah.",1,1,1,0,1,1,1
https://tekno.sindonews.com/read/482520/776/zte-menampilkan-berbagai-solusi-dan-produk-inovatif-di-mwc-2021-1626232068,"Dalam solusi serat optik untuk seluruh rumah, kabel jaringan diganti dengan serat optik. Jaringan serat optik digunakan antara gateway dan AP. Hal ini dapat mengurangi hambatan peningkatan kecepatan jaringan rumah dengan satu langkah, dan memungkinkan penyebaran selesai hanya dalam waktu satu jam. Hingga saat ini, terminal 5G ZTE untuk penggunaan pribadi dan rumah tangga telah tersedia di lebih dari 30 negara dan wilayah dengan pengiriman terminal 5G untuk penggunaan dalam rumah tangga yang telah melebihi 500 juta.",1,1,1,1,1,1,1
https://tekno.sindonews.com/read/480574/776/vivo-persembahkan-closing-ceremony-euro-2020-yang-menakjubkan-1626070038,"“Orang-orang di seluruh dunia menantikan turnamen UEFA EURO 2020 ini. Untuk itu, saat ini kami sangat ingin merayakan semangat dan sportivitas game serta membantu para penggemar mendapatkan pengalaman terbaik,” ucapnya. Dia menambahkan, vivo juga menggunakan teknologi AI miliknya untuk memperbaiki foto kenangan momen terkenal dalam sejarah turnamen bertingkat. Smartphone vivo mempresentasikan restorasi momen indah ini ke UEFA sebagai hadiah resmi untuk ulang tahun ke-60 Kejuaraan Sepak Bola Eropa UEFA.",1,1,1,1,1,1,1
https://tekno.sindonews.com/read/477150/776/vivo-sambut-teknologi-5g-dengan-inovasi-tiada-henti-1625710024,"Edy Kusuma, Senior Brand Director vivo Indonesia menyatakan sejak 2016 vivo terus mengembangkan teknologi pendukung jaringan 5G. “Hal ini memberikan kontribusi yang signifikan dalam peran vivo sebagai salah satu brand leader dalam komersialisasi 5G secara global,“ katanya. Di sisi lain, ungkap Edy kehadiran jaringan 5G di Indonesia pada tahun ini menjadi momentum tepat bagi vivo berinovasi melalui basis 5G untuk konsumen setia vivo di Tanah Air. Sambutan vivo terhadap teknologi ini terbilang yang terdepan. Menurut data Strategy Analytics, vivo tergolong vendor smartphone 5G dengan pertumbuhan tercepat di dunia pada kuartal pertama 2021, dengan persentase pertumbuhan 62 persen dibandingkan kuartal sebelumnya (QoQ).",1,1,1,1,1,1,1
https://tekno.sindonews.com/read/474336/776/zte-dan-telkomsel-hadirkan-skenario-penggunaan-5g-pada-peluncuran-telkomsel-5g-1625450849,"Pengguna menggunakan jaringan 5G berkecepatan tinggi untuk mengirimkan perintah ke cloud, lalu cloud mengirimkan gambar dengan kualitas tinggi ke perangkat lokal. Dengan demikian, memungkinkan pengguna untuk mendapatkan akses cepat ke game yang menuntut kualitas gambar tinggi melalui ponsel pintar 5G. Selain itu, pengguna tidak perlu mengunduh dan install game di perangkat sehingga memberikan pengalaman “games on demand“ yang lebih baik. Selain mendukung peluncuran Telkomsel 5G yang digelar di Jakarta, ZTE turut mendukung peluncuran Telkomsel 5G di Makassar.",1,1,1,1,1,1,1
https://tekno.sindonews.com/read/462176/776/rekomendasi-smartwatch-dengan-harga-di-bawah-rp1-juta-di-shopee-1624266370,"Jika Anda memiliki budget terbatas, Anda bisa membeli smartwatch murah di bawah Rp1 juta. Meskipun harganya murah, namun bukan berarti smartwatch ini tidak memiliki spesifikasi dan kualitas yang bagus. Berikut ini merupakan lima rekomendasi smartwatch di bawah Rp1 juta yang berkualitas yang perlu Anda ketahui:",0,0,0,0,1,1,1
https://tekno.sindonews.com/read/447848/776/inovasi-hp-kamera-terbaik-vivo-pada-7-tahun-kiprahnya-di-indonesia-1622988418,"Dia menuturkan, sejalan dengan perluasan portofolio produk, vivo terus berkomitmen untuk mengeksplorasi inovasi yang dapat dihadirkan dalam fitur-fitur esensial yang mendukung pengalaman mobile yang semakin optimal. “Saat ini, fokus inovasi vivo adalah long-track phase yang meliputi pengembangan pada hardware dan komponen cerdas di dalamnya seperti fitur Gimbal Stabilization pada X Series, dan Dual OIS Night Camera yang membuat pengalaman fotografi semakin profesional,” katanya. Januari lalu, vivo meluncurkan Seri X60, varian smartphone vivo 5G yang melanjutkan inovasi kamera profesional dengan teknologi Gimbal Stabilization 2.0 dan fitur Extreme Night Vision 2.0.",1,1,1,1,1,1,1
https://otomotif.sindonews.com/read/787347/778/begini-sensasi-mengendarai-all-new-hondabr-v-untuk-perjalanan-jauh-bersama-keluarga-1654236414,"6. AC Dingin dan Remote Engine Start. Duduk di bangku penumpang baris kedua, yang pertama dirasakan SINDOnews adalah pendingin udara yang sejuk. Juga, lebih cepat dingin. Klaim Honda, 12 persen lebih cepat dingin. Ini penting saat harus kembali ke mobil yang diparkir di cuaca terik.",1,1,1,1,1,1,1
https://otomotif.sindonews.com/read/767061/778/service-improvement-mitsubishi-dalam-gelaran-iims-2022-1652324702,"PT Mitsubishi Motors Krama Yudha Sales Indonesia (MMKSI) berpartisipasi dalam Indonesia International Motor Show (IIMS). Gelaran IIMS dimulai 31 Maret hingga 10 April 2022 di JiExpo Kemayoran, Jakarta Pusat. Melalui branding terbaru 'Mitsubishi Life Adventure', MMKSI ingin membawa perspektif baru dalam menyampaikan aktivitas bisnisnya di Indonesia. Mulai dari penjualan kendaraan, layanan purna jual, hingga memberikan pelayanan terbaik kepada pelanggan.",1,1,1,1,1,1,1
https://otomotif.sindonews.com/read/767061/778/service-improvement-mitsubishi-dalam-gelaran-iims-2022-1652324702,"Adventure in Life Corner MMKSI. Mitsubishi menampilkan sebanyak tujuh unit kendaraan pada gelaran IIMS 2022. Detailnya seperti New Xpander, New Xpander Cross, New Pajero Sport, dan model ikonik yang sedang dalam tahap studi pasar yaitu Minicab MiEV. Yang tidak kalah seru, Mitsubishi menghadirkan Adventure in Life Corner, yakni photo booth dan video booth di mana para pengunjung dapat mendokumentasikan momen life adventure mereka di booth MMKSI. Kemudian, membagikan momen mereka di media sosial serta online community Mitsubishi MiMate.",1,1,1,1,1,1,1
https://otomotif.sindonews.com/read/767061/778/service-improvement-mitsubishi-dalam-gelaran-iims-2022-1652324702,"Sebagai bentuk komitmen MMKSI untuk elektrifikasi di Indonesia, MMKSI telah melakukan penandatanganan nota kesepahaman (MoU) studi bersama dengan beberapa mitra perusahaan terkemuka seperti PT Pos Indonesia, PT Haleyora Power, Gojek, dan DHL Supply Chain Indonesia. Dalam IIMS 2022, MMKSI menghadirkan penawaran menarik bagi pengunjung, seperti mendapatkan cashback jutaan rupiah, gratis kaca film Konica Minolta, hingga gratis Paket SMART untuk perawatan/servis berkala hingga 50.000 km atau 4 tahun (validasi faktur Maret 2022) untuk pembelian New Xpander tahun perakitan 2022. Bagi pengunjung yang membeli Pajero Sport juga bisa mendapatkan down payment ringan mulai 15%, atau bunga ringan 0% sampai dengan tenor 1 tahun, gatis kaca film V-kool, hingga cashback hingga jutaan rupiah untuk varian Pajero Sport Dakar 4x2 tahun perakitan 2022.",1,1,1,1,1,1,1
https://otomotif.sindonews.com/read/767061/778/service-improvement-mitsubishi-dalam-gelaran-iims-2022-1652324702,"Selama sebelas hari penyelenggaraan pameran, 31 Maret – 10 April 2022, MMKSI berhasil membukukan 1.186 unit pesanan kendaraan (SPK). Sebagai gambaran pembukuan penjualan kendaraan MMKSI di ajang IIMS 2022, model Mitsubishi New Xpander (termasuk Xpander Cross), berkontribusi lebih dari 49%. Sementara itu model Mitsubishi Pajero Sport memberikan kontribusi sebesar 48%, serta Triton yang berkontribusi sebesar 3%. Tidak hanya dari sisi penjualan, keikutsertaan Mitsubishi Motors di IIMS 2022, mendapatkan antusiasme yang sangat positif dari konsumen dan pengunjung, terbukti dari sisi jumlah pengunjung both Mitsubishi Motors, maupun jumlah pengunjung yang melakukan test drive dengan model unggulan Mitsubishi Motors di Indonesia yang terdiri dari New Xpander Ultimate CVT, New Xpander Cross CVT Premium, dan Pajero Sport Ultimate Dakar 4x2.",1,1,1,1,1,1,1
https://otomotif.sindonews.com/read/747837/778/perbandingan-antara-honda-br-v-lama-dan-baru-signifikan-bedanya-1650362675,"3. Eksterior. Perbedaan eksterior Honda BR-V lama dan All New Honda BR-V memang sangat drastis. Honda BR-V baru tampil lebih gagah, modern, bahkan futuristis. Lebih detail lagi, dimensi Honda BR-V baru juga lebih bongsor dan lebih tinggi. Dengan struktur baru, jarak sumbu roda diperpanjang hingga 40 mm dari model saat sebelumya. Rasio aplikasi high-tensile steel ringan dan kuat juga ditingkatkan hingga 24% untuk meningkatkan daya tahan bodi dan mengurangi bobot kendaraan.",1,1,1,1,1,1,1
https://otomotif.sindonews.com/read/747837/778/perbandingan-antara-honda-br-v-lama-dan-baru-signifikan-bedanya-1650362675,"5. Kabin Lebih Senyap. Kenyamanan memang berubah drastis antara Honda BR-V lama dan baru. Salah satunya, kesenyapan kabin. Raungan mesin tidak lagi terdengar kencang hingga ke dalam kabin di Honda BR-V baru. Kemampuan Honda BR-V baru meredam kebisingan mesin, kebisingan jalan, serta suasana kabin lebih tenang dilakukan dengan beberapa perbaikan.",1,1,1,1,1,1,1
https://otomotif.sindonews.com/read/740347/778/5-keunggulan-all-new-honda-br-v-nyaman-untuk-harian-hingga-mudik-lebaran-1649682288,"Tidak berlebihan jika All New Honda BR-V disebut menyegarkan segmen low SUV (LSUV). Ada begitu banyak hal baru yang diberikan, yang membuat konsumen maupun Honda loyalis antusias. Nah, bagi Anda yang berencana meminang All New Honda BR-V, berikut sejumlah keunggulan yang dimiliki kendaraan LSUV tersebut:",0,0,1,0,1,1,1
https://otomotif.sindonews.com/read/737447/778/sediakan-layanan-after-sales-mitsubishi-tawarkan-banyak-diskon-di-iims-2022-1649408664,"Sedangkan untuk pembelian suku cadang, terdapat diskon 20% untuk Mitsubishi Motors Genuine Oil (engine oil). Lalu, potongan harga 15% pada pembelian battery/aki, dan diskon hingga 34% setiap pembelian ban dari Dunlop atau Bridgestone untuk model Xpander, Xpander Cross, dan Pajero Sport. Tidak hanya diskon, coating package senilai Rp360.000 pun bisa diperoleh secara gratis dengan melakukan pembelian Fleet Service Package untuk model Triton, L300, Xpander, dan Pajero Sport.",1,1,1,1,1,1,1
https://otomotif.sindonews.com/read/737447/778/sediakan-layanan-after-sales-mitsubishi-tawarkan-banyak-diskon-di-iims-2022-1649408664,"Souvenir yang bisa diperoleh berupa payung, shopping bag premium, tumber premium, lunch box, tire repair kit, masker, voucher bensin Shell senilai Rp100,000, dan E-Money senilai Rp 100.000 selama persediaan masih ada. Caranya mudah, para pelanggan hanya perlu menunjukkan STNK mobil Mitsubishi Anda ke Counter After Sales Mitsubishi selama IIMS 2022 yang akan berlangsung hingga 10 April mendatang. Jadi, tunggu apa lagi? Kunjungi booth Mitsubishi di Hall A1, IIMS 2022. Jangan sampai terlewat!",1,1,1,1,1,1,1
https://otomotif.sindonews.com/read/737143/778/hadir-di-iims-2022-mitsubishi-motors-berikan-booth-experience-hingga-promo-menarik-1649394271,"Di IIMS tahun ini, MMKSI mengusung tema ‘Adventure in Life’ yang sejalan dengan tagline barunya, yaitu Life Adventure. Nah, jika Anda mampir ke booth MMKSI, maka Anda akan menemukan desain booth MMKSI masih mengusung identitas dan ciri khas global booth design Mitsubishi Motors yang dilengkapi dengan beberapa elemen branding terbaru. Tentu, berbagai pengalaman yang dapat dinikmati oleh para konsumen maupun calon konsumen di booth MMKSI, di antaranya pengalaman dalam proses kepemilikan kendaraan Mitsubishi Motors dari sisi sales maupun after sales. Selain itu, MMKSI juga tetap memberikan fasilitas lengkap untuk pengalaman yang lebih optimal bagi pengunjung dengan menghadirkan unit test drive.",1,1,1,0,1,1,1
